,datetime,lat1,lon1,timestamp,lat2,lon2
186,2021-06-16 20:58:18.292800,35.99319717,-86.59652883,1623877098.2928,35.99330033,-86.59670583
187,2021-06-16 20:58:18.326100,35.99319733,-86.59652933,1623877098.3261,35.99330033,-86.596706
188,2021-06-16 20:58:18.359400,35.9931975,-86.59652983,1623877098.3594,35.99329933,-86.596704
189,2021-06-16 20:58:18.392700,35.99319783,-86.5965305,1623877098.3927,35.99329933,-86.596704
190,2021-06-16 20:58:18.426000,35.993198,-86.596531,1623877098.426,35.99329933,-86.596704
191,2021-06-16 20:58:18.459300,35.99319833,-86.59653167,1623877098.4593,35.99329933,-86.596704
192,2021-06-16 20:58:18.492600,35.9931985,-86.59653217,1623877098.4926,35.99329933,-86.596704
193,2021-06-16 20:58:18.525900,35.99319867,-86.59653283,1623877098.5259,35.99329933,-86.596704
194,2021-06-16 20:58:18.559200,35.993199,-86.59653333,1623877098.5592,35.99329933,-86.596704
195,2021-06-16 20:58:18.592500,35.99319917,-86.596534,1623877098.5925,35.99329933,-86.596704
196,2021-06-16 20:58:18.625800,35.99319933,-86.5965345,1623877098.6258,35.99329933,-86.596704
197,2021-06-16 20:58:18.659100,35.99319967,-86.59653517,1623877098.6591,35.99329933,-86.596704
198,2021-06-16 20:58:18.692400,35.99319983,-86.59653567,1623877098.6924,35.99329933,-86.596704
199,2021-06-16 20:58:18.725700,35.99320017,-86.59653617,1623877098.7257,35.99329933,-86.596704
200,2021-06-16 20:58:18.759000,35.99320033,-86.59653683,1623877098.759,35.99329933,-86.596704
201,2021-06-16 20:58:18.792300,35.99320033,-86.59653667,1623877098.7923,35.99329933,-86.596704
202,2021-06-16 20:58:18.825600,35.9932005,-86.59653717,1623877098.8256,35.99329933,-86.59670383
203,2021-06-16 20:58:18.858900,35.99320067,-86.59653767,1623877098.8589,35.99329917,-86.5967025
204,2021-06-16 20:58:18.892200,35.99320083,-86.59653833,1623877098.8922,35.99329917,-86.5967025
205,2021-06-16 20:58:18.925500,35.99320117,-86.59653883,1623877098.9255,35.99329917,-86.5967025
206,2021-06-16 20:58:18.958800,35.99320133,-86.59653933,1623877098.9588,35.99329917,-86.5967025
207,2021-06-16 20:58:18.992100,35.9932015,-86.59653983,1623877098.9921,35.99329917,-86.59670233
208,2021-06-16 20:58:19.025400,35.99320183,-86.59654033,1623877099.0254,35.993299,-86.59670233
209,2021-06-16 20:58:19.058700,35.993202,-86.59654083,1623877099.0587,35.993299,-86.59670233
210,2021-06-16 20:58:19.092000,35.99320217,-86.5965415,1623877099.092,35.993299,-86.59670224999999
211,2021-06-16 20:58:19.125300,35.9932025,-86.596542,1623877099.1253,35.993299,-86.59670217
212,2021-06-16 20:58:19.158600,35.99320267,-86.5965425,1623877099.1586,35.993298915,-86.59670217
213,2021-06-16 20:58:19.191900,35.99320283,-86.596543,1623877099.1919,35.9932988725,-86.59670217
214,2021-06-16 20:58:19.225200,35.993203,-86.5965435,1623877099.2252,35.99329883,-86.59670217
215,2021-06-16 20:58:19.258500,35.99320333,-86.596544,1623877099.2585,35.99329883,-86.596702
216,2021-06-16 20:58:19.291800,35.9932035,-86.59654467,1623877099.2918,35.99329883,-86.596702
217,2021-06-16 20:58:19.325100,35.99320333,-86.59654417,1623877099.3251,35.99329883,-86.596702
218,2021-06-16 20:58:19.358400,35.9932035,-86.5965445,1623877099.3584,35.99329917,-86.5967015
219,2021-06-16 20:58:19.391700,35.99320367,-86.596545,1623877099.3917,35.99329917,-86.59670133
220,2021-06-16 20:58:19.425000,35.99320383,-86.5965455,1623877099.425,35.993299085000004,-86.59670133
221,2021-06-16 20:58:19.458300,35.99320417,-86.596546,1623877099.4583,35.993299,-86.59670133
222,2021-06-16 20:58:19.491600,35.99320433,-86.5965465,1623877099.4916,35.993299,-86.59670117
223,2021-06-16 20:58:19.524900,35.9932045,-86.59654683,1623877099.5249,35.9932989575,-86.59670117
224,2021-06-16 20:58:19.558200,35.99320467,-86.59654733,1623877099.5582,35.993298915,-86.59670117
225,2021-06-16 20:58:19.591500,35.99320483,-86.59654783,1623877099.5915,35.99329883,-86.596701
226,2021-06-16 20:58:19.624800,35.993205,-86.59654833,1623877099.6248,35.99329879,-86.59670095749999
227,2021-06-16 20:58:19.658100,35.99320533,-86.59654867,1623877099.6581,35.99329875,-86.596700915
228,2021-06-16 20:58:19.691400,35.9932055,-86.59654917,1623877099.6914,35.99329867,-86.59670083
229,2021-06-16 20:58:19.724700,35.99320567,-86.59654967,1623877099.7247,35.99329867,-86.59670083
230,2021-06-16 20:58:19.758000,35.99320575,-86.59655000000001,1623877099.758,35.99329867,-86.59670067
231,2021-06-16 20:58:19.791300,35.993205790000005,-86.596550085,1623877099.7913,35.9932985,-86.59670067
232,2021-06-16 20:58:19.824600,35.99320583,-86.59655017,1623877099.8246,35.9932985,-86.5967005
233,2021-06-16 20:58:19.857900,35.993206085,-86.59655075,1623877099.8579,35.9932985,-86.5967005
234,2021-06-16 20:58:19.891200,35.993206207499995,-86.59655104000001,1623877099.8912,35.99329917,-86.59670083
235,2021-06-16 20:58:19.924500,35.99320633,-86.59655133,1623877099.9245,35.993299,-86.59670067
236,2021-06-16 20:58:19.957800,35.993206584999996,-86.596552,1623877099.9578,35.993299,-86.59670067
237,2021-06-16 20:58:19.991100,35.99320670749999,-86.59655225,1623877099.9911,35.993299,-86.59670067
238,2021-06-16 20:58:20.024400,35.99320683,-86.5965525,1623877100.0244,35.99329883,-86.5967005
239,2021-06-16 20:58:20.057700,35.993207084999995,-86.596553165,1623877100.0577,35.99329883,-86.5967005
240,2021-06-16 20:58:20.091000,35.9932075,-86.59655383,1623877100.091,35.99329883,-86.59670033
241,2021-06-16 20:58:20.124300,35.993207625,-86.59655412500001,1623877100.1243,35.99329883,-86.59670033
242,2021-06-16 20:58:20.157600,35.993207749999996,-86.59655442,1623877100.1576,35.99329867,-86.59670017
243,2021-06-16 20:58:20.190900,35.993208,-86.596555,1623877100.1909,35.99329867,-86.59670017
244,2021-06-16 20:58:20.224200,35.9932080425,-86.5965550825,1623877100.2242,35.99329867,-86.59670017
245,2021-06-16 20:58:20.257500,35.993208085000006,-86.596555165,1623877100.2575,35.9932985,-86.5967
246,2021-06-16 20:58:20.290800,35.993208,-86.59655533,1623877100.2908,35.9932985,-86.5967
247,2021-06-16 20:58:20.324100,35.993208125,-86.5965555825,1623877100.3241,35.9932985,-86.59669983
248,2021-06-16 20:58:20.357400,35.99320825,-86.596555835,1623877100.3574,35.99329917,-86.59670067
249,2021-06-16 20:58:20.390700,35.9932085,-86.59655633,1623877100.3907,35.99329917,-86.5967005
